Index,Word,Glossary,EnglishGlossary,Type,Character,IPA,Rom,1st check,Remark
1366_Hakka_1,"1,366",(別)理(他),(do not) rap to sombody,Hakka_1,刮,kat31,gat5 ,OK,
1367_Hakka_1,"1,367",邀(伴兒),Invite,Hakka_1,湊,tsʰɛu53,ceu4 ,OK,
1368_Hakka_1,"1,368",遇見(熟人),Encounter,Hakka_1,遇到,ȵi53>55tau31,ngi4 dau3 ,OK,
1369_Hakka_1,"1,369",看望(病人),To visit the patient,Hakka_1,探,tʰam53,tam4 ,OK,
1370_Hakka_1,"1,370",說話,Speak,Hakka_1,講話,kɔŋ31va53,gong3 va4 ,OK,
1371_Hakka_1,"1,371",撇廣州話,Speak inCantonese,Hakka_1,講本地,kɔŋ31pun31tʰi53,gong3 bun3 ti4 ,OK,
1372_Hakka_1,"1,372",拍馬屁,Flatter,Hakka_1,捧大腳,puŋ31tʰai53>55kiɔk31,bung3 tai4 giok5 ,OK,
1373_Hakka_1,"1,373",叮囑,Warn or urge repeatedly,Hakka_1,吩咐,fun13fu53,fun1 fu4 ,OK,
1374_Hakka_1,"1,374",搭腔,Accost,Hakka_1,搭嘴,tap31tsɔi53,dap5 zoi4 ,唔肯定,嘴 variants?
1375_Hakka_1,"1,375",插嘴,Break into a conversation,Hakka_1,插嘴,tsʰap31tsui31,cap5 zui3 ,唔肯定,嘴 variants?
1376_Hakka_1,"1,376",呵斥,Scold,Hakka_1,喝,hɔt31,hot5 ,OK,
1377_Hakka_1,"1,377",哄騙,Lie to somebody,Hakka_1,撮,tsʰɔt31,cot5 ,OK,
1378_Hakka_1,"1,378",完蛋,Over,Hakka_1,死咯,si31lɔ31,si3 lo3 ,OK,
1379_Hakka_1,"1,379",數落,scold sb. by enumerating his wrong-doings,Hakka_1,話,va53,va4 ,OK,
1380_Hakka_1,"1,380",(非粗話)罵人,Scold,Hakka_1,罵人,ma53>55ȵin11,ma4 ngin2 ,OK,
1381_Hakka_1,"1,381",(用粗話)罵人,"Verbal abuse,scold with foul words",Hakka_1,罵人,ma53>55ȵin11,ma4 ngin2 ,OK,
1382_Hakka_1,"1,382",講汙穢話,Use abusive words,Hakka_1,講爛嘴,kɔŋ31lan53tsɔi53,gong3 lan4 zoi4 ,唔肯定,嘴 variants?
1383_Hakka_1,"1,383",挨打(被打),Be beaten,Hakka_1,分人打,pin13>35ȵin11ta31,bin1 ngin2 da3 ,OK,
1384_Hakka_1,"1,384",吵架,Quarrel,Hakka_1,吵交,tsʰau11kau13,cau2 gau1 ,OK,
1385_Hakka_1,"1,385",打架,Fight,Hakka_1,打交,ta31kau13,da3 gau1 ,OK,
1386_Hakka_1,"1,386",勸架,Mediate,Hakka_1,拆交,kʰiɛn53kau13,kien4 gau1 ,有問題,勸交 Character =/= IPA & ROM
1387_Hakka_1,"1,387",護著(他),On one’s side and defend him,Hakka_1,幫等,pɔŋ13>35tɛn31,bong1 den3 ,OK,
1388_Hakka_1,"1,388",給(他),Give (him something),Hakka_1,分,pin13,bin1 ,OK,
1389_Hakka_1,"1,389",叫(他來),Ask (him to come),Hakka_1,喊,hiɛm13,hiem1 ,OK,
1390_Hakka_1,"1,390",行(應答),Okay,Hakka_1,做得,tsɔ53>55tɛt31,zo4 det5 ,OK,
1391_Hakka_1,"1,391",不錯,Quite good,Hakka_1,唔錯,m̩13tsʰɔ53,m1 co4 ,OK,
1392_Hakka_1,"1,392",不准(去),Not allowed to (go ),Hakka_1,唔准,m̩13>35tsun31,m1 zun3 ,OK,
1393_Hakka_1,"1,393",唆使,Instigate,Hakka_1,唆,sɔ11,so2 ,OK,
1394_Hakka_1,"1,394",頂撞,Contradict somebody,Hakka_1,頂,tin31,din3 ,OK,
1395_Hakka_1,"1,395",撩撥,Make mischief between others,Hakka_1,撩,liau11,liau2 ,OK,
1396_Hakka_1,"1,396",合(不來),Get along with,Hakka_1,佮,kap31,gap5 ,OK,
1397_Hakka_1,"1,397",遷就,Accommodate someone,Hakka_1,就,tsʰiu53,ciu4 ,OK,
1398_Hakka_1,"1,398",回老家,Go back hometown,Hakka_1,轉鄉下,tsɔn31hiɔŋ13ha53,zon3 hiong1 ha4 ,OK,
1399_Hakka_1,"1,399",走親戚,Visit relatives,Hakka_1,邏人客,la11ȵin11hak31,la2 ngin2 hak5 ,OK,
1400_Hakka_1,"1,400",沒空兒,Have no time,Hakka_1,冇閒,mau11han11,mau2 han2 ,OK,
1400_Hakka_2,"1,400",沒空兒,Have no time,Hakka_2,唔得閒,m̩13>35tɛt31han11,m1 det5 han2 ,OK,
1401_Hakka_1,"1,401",有空兒,Have time,Hakka_1,得閒,tɛt31han11,det5 han2 ,OK,
1402_Hakka_1,"1,402",辦妥(了),Fix something up,Hakka_1,辦好,pʰan53>55hau31,pan4 hau3 ,OK,
1402_Hakka_2,"1,402",辦妥(了),Fix something up,Hakka_2,搞掂,kau31tʰiam53,gau3 tiam4 ,OK,
1403_Hakka_1,"1,403",走運,Have a good luck,Hakka_1,行運,haŋ11jun53,hang2 yun4 ,OK,
1404_Hakka_1,"1,404",倒楣,Have a bad luck,Hakka_1,當衰,haŋ11sɔi13jun53,hang2 soi1 yun4 ,有問題,行衰運 character =/= IPA & ROM
1405_Hakka_1,"1,405",時興,In fashion,Hakka_1,興,hin13,hin1 ,OK,
1406_Hakka_1,"1,406",商店,Shop,Hakka_1,鋪頭,pʰu53>55tʰɛu11,pu4 teu2 ,OK,
1407_Hakka_1,"1,407",飯館,Restaurant,Hakka_1,茶居,tsʰa11ki13,ca2 gi1 ,OK,
1407_Hakka_2,"1,407",飯館,Restaurant,Hakka_2,飯店,fan53tiam53,fan4 diam4 ,OK,
1408_Hakka_1,"1,408",旅館,Hotel,Hakka_1,客棧,hak31tsʰan53,hak5 can4 ,OK,
1409_Hakka_1,"1,409",擺攤兒,Run a stand in the market,Hakka_1,擺檔,pai31tɔŋ53,bai3 dong4 ,OK,
1410_Hakka_1,"1,410",販子,Vendor,Hakka_1,小販,siau31fan53,siau3 fan4 ,OK,
1411_Hakka_1,"1,411",(生意)旺,(business is) brisk,Hakka_1,好,hau31,hau3 ,OK,
1412_Hakka_1,"1,412",開張,Open business,Hakka_1,開張,hɔi13tsɔŋ13,hoi1 zong1 ,OK,
1413_Hakka_1,"1,413",盤點,Take and check stock,Hakka_1,盤點,pʰan11tiam31,pan2 diam3 ,OK,
1414_Hakka_1,"1,414",歇業,Close the shop,Hakka_1,打快扒,ta31kʰai53>55pʰa11,da3 kai4 pa2 ,OK,
1415_Hakka_1,"1,415",櫃台,Counter,Hakka_1,櫃台,kʰui53>55tʰɔi11,kui4 toi2 ,OK,
1416_Hakka_1,"1,416",老闆,Boss,Hakka_1,侍頭,si53>55tʰɛu11,si4 teu2 ,OK,
1417_Hakka_1,"1,417",女老闆,Female boss or boss’ wife,Hakka_1,侍頭婆,si53>55tʰɛu11pʰɔ11,si4 teu2 po2 ,OK,
1418_Hakka_1,"1,418",店員,Shopkeeper,Hakka_1,伙記,fɔ11ki53,fo2 gi4 ,OK,
1419_Hakka_1,"1,419",師傅,Master,Hakka_1,師傅,su53fu53,su4 fu4 ,OK,
1420_Hakka_1,"1,420",徒弟,Apprentice,Hakka_1,徒弟,tʰu11tʰi53,tu2 ti4 ,OK,
1421_Hakka_1,"1,421",顧客,Customer,Hakka_1,客,hak31,hak5 ,OK,
1422_Hakka_1,"1,422",還價,Bargain,Hakka_1,講價,kɔŋ31ka53,gong3 ga4 ,OK,
1423_Hakka_1,"1,423",砍價,Cheapenthe priceduring bargaining,Hakka_1,還價,van11ka53,van2 ga4 ,OK,
1424_Hakka_1,"1,424",降價,Price reduction,Hakka_1,跌價,tɛt31ka53,det5 ga4 ,OK,
1425_Hakka_1,"1,425",賒帳,Buy goods on credit,Hakka_1,賒,tsʰa11,ca2 ,OK,
1426_Hakka_1,"1,426",欠帳,Be in debt,Hakka_1,欠賬,kʰiam53tsɔŋ53,kiam4 zong4 ,OK,
1427_Hakka_1,"1,427",要帳,To collect bills overdue,Hakka_1,追帳,tsui13tsɔŋ53,zui1 zong4 ,OK,
1428_Hakka_1,"1,428",算盤,Abacus,Hakka_1,算盤,sɔn53>55pʰan11,son4 pan2 ,OK,
1429_Hakka_1,"1,429",秤,Steelyard,Hakka_1,秤,tsʰin53,cin4 ,OK,
1430_Hakka_1,"1,430",戥子,smaller steelyard,Hakka_1,厘秤,li11tsʰin53,li2 cin4 ,OK,
1431_Hakka_1,"1,431",開支,Expense,Hakka_1,皮費,pʰi11fui53,pi2 fui4 ,OK,
1432_Hakka_1,"1,432",本錢,Capital for business,Hakka_1,本錢,pun31tsʰiɛn11,bun3 cien2 ,OK,
1433_Hakka_1,"1,433",合夥,Construct a partnership,Hakka_1,佮份,kap31fun53,gap5 fun4 ,OK,
1434_Hakka_1,"1,434",湊(錢),Make a raise,Hakka_1,斂,liam13,liam1 ,OK,
1435_Hakka_1,"1,435",弄(錢),Manage to raise a fund,Hakka_1,斂,liam13,liam1 ,OK,
1436_Hakka_1,"1,436",錢(概稱),Money,Hakka_1,錢,tsʰiɛn11,cien2 ,OK,
1437_Hakka_1,"1,437",紙幣,Paper currency,Hakka_1,銀紙,ȵiun11tsi31,ngiun2 zi3 ,OK,
1438_Hakka_1,"1,438",硬幣,Coin,Hakka_1,硬幣,ŋan53pi53,ngan4 bi4 ,OK,
1439_Hakka_1,"1,439",整錢,The bill beforeturninginto changes,Hakka_1,大紙,tʰai53>55tsi31,tai4 zi3 ,OK,
1440_Hakka_1,"1,440",零錢,Change,Hakka_1,散紙,san31tsi31,san3 zi3 ,OK,
1441_Hakka_1,"1,441",數(錢),Count the cash,Hakka_1,數,su53,su4 ,OK,
1442_Hakka_1,"1,442",找(錢),Give the change,Hakka_1,找,tsau31,zau3 ,OK,
1443_Hakka_1,"1,443",差(一角錢),Short for (one cent),Hakka_1,爭,tsaŋ13,zang1 ,OK,
1444_Hakka_1,"1,444",利息,Interest,Hakka_1,利,li53,li4 ,OK,
1445_Hakka_1,"1,445",掙(錢),Make (money),Hakka_1,賺,tsʰan53,can4 ,OK,
1446_Hakka_1,"1,446",虧本,Loss,Hakka_1,蝕本,sɛt31pun31,set5 bun3 ,OK,
1447_Hakka_1,"1,447",值得,Deserve to do,Hakka_1,抵,tai31,dai3 ,OK,
1448_Hakka_1,"1,448",夠秤,enough weight,Hakka_1,夠秤,kɛu53tsʰin53,geu4 cin4 ,OK,
1449_Hakka_1,"1,449",不夠秤,Short weight,Hakka_1,唔夠秤,m̩13kɛu53tsʰin53,m1 geu4 cin4 ,OK,
1450_Hakka_1,"1,450",省(錢),Save money,Hakka_1,慳,han13,han1 ,OK,
1451_Hakka_1,"1,451",合算,Worthwhile,Hakka_1,著數,tsʰɔk53su53,cok6 su4 ,OK,
1452_Hakka_1,"1,452",不合算,Unworthwihle,Hakka_1,唔著數,m̩13tsʰɔk53su53,m1 cok6 su4 ,OK,
1453_Hakka_1,"1,453",貴,Expensive,Hakka_1,貴,kui53,gui4 ,OK,
1454_Hakka_1,"1,454",便宜,Cheap,Hakka_1,平,pʰiaŋ11,piang2 ,OK,
1455_Hakka_1,"1,455",車站,Station,Hakka_1,車站,tsʰa13tsam53,ca1 zam4 ,OK,
1456_Hakka_1,"1,456",碼頭,Dock,Hakka_1,碼頭,ma13>35tʰɛu11,ma1 teu2 ,OK,
1457_Hakka_1,"1,457",橋,Bridge,Hakka_1,橋,kʰiau11,kiau2 ,OK,
1458_Hakka_1,"1,458",街,Street,Hakka_1,街,kai13,gai1 ,OK,
1459_Hakka_1,"1,459",人行道,Sidewalk,Hakka_1,行人路,haŋ11ȵin11lu53,hang2 ngin2 lu4 ,OK,
1460_Hakka_1,"1,460",公路,Road,Hakka_1,馬路,ma13lu53,ma1 lu4 ,OK,
1461_Hakka_1,"1,461",汽車,Automobile,Hakka_1,汽車,hi53tsʰa13,hi4 ca1 ,OK,
1462_Hakka_1,"1,462",小轎車,Car,Hakka_1,私家車,su13ka13tsʰa13,su1 ga1 ca1 ,OK,
1463_Hakka_1,"1,463",客車,Coach,Hakka_1,客車,hak31tsʰa13.,hak5 ca1 .,OK,
1464_Hakka_1,"1,464",自行車,Bike,Hakka_1,單車,tan13tsʰa13,dan1 ca1 ,OK,
1465_Hakka_1,"1,465",人力車,Rickshaw,Hakka_1,人力車,ȵin11lit53tsʰa13,ngin2 lit6 ca1 ,OK,
1466_Hakka_1,"1,466",三輪車,Pedicab,Hakka_1,三輪車,san13>35lin11tsʰa13,san1 lin2 ca1 ,OK,
1467_Hakka_1,"1,467",獨輪車,Monocycle (wheelbarraw),Hakka_1,雞公車,kai13kuŋ13tsʰa13,gai1 gung1 ca1 ,OK,
1468_Hakka_1,"1,468",車輪子,Wheel,Hakka_1,輪,lin11,lin2 ,OK,
1469_Hakka_1,"1,469",輪船,Ship,Hakka_1,火船,fɔ31sɔn11,fo3 son2 ,OK,
1470_Hakka_1,"1,470",帆船,Sailboat,Hakka_1,帆船,fan11sɔn11,fan2 son2 ,OK,
1471_Hakka_1,"1,471",小船,Small boat,Hakka_1,船仔,sɔn11tsai31,son2 zai3 ,OK,
1472_Hakka_1,"1,472",汽艇,Motorboat,Hakka_1,電船,tʰiɛn53>55sɔn11,tien4 son2 ,OK,
1473_Hakka_1,"1,473",竹筏子,Bamboo raft,Hakka_1,竹簰,tsuk31pʰai11,zuk5 pai2 ,OK,
1474_Hakka_1,"1,474",(船)滲水,(the boat) leak,Hakka_1,漏水,lɛu53>55sui31,leu4 sui3 ,OK,
1475_Hakka_1,"1,475",飛機,Plane,Hakka_1,飛機,fui13ki13,fui1 gi1 ,OK,
1476_Hakka_1,"1,476",乘客,Passenger,Hakka_1,搭客,tap31hak31,dap5 hak5 ,OK,
1477_Hakka_1,"1,477",路費,Expenses of travelling,Hakka_1,水腳,sui31kiɔk31,sui3 giok5 ,OK,
1478_Hakka_1,"1,478",車票,Ticket,Hakka_1,車飛,tsʰa13fui13,ca1 fui1 ,OK,
1479_Hakka_1,"1,479",搭車,By bus,Hakka_1,搭車,tap31tsʰa13,dap5 ca1 ,OK,
1480_Hakka_1,"1,480",誤(車),Miss the bus,Hakka_1,宕,tʰɔŋ53,tong4 ,OK,
1481_Hakka_1,"1,481",暈車,Car-sick,Hakka_1,暈車,vin11tsʰa13,vin2 ca1 ,OK,
1482_Hakka_1,"1,482",座位,Seat,Hakka_1,座位,tsʰɔ53vui53,co4 vui4 ,OK,
1483_Hakka_1,"1,483",司機,Driver,Hakka_1,司機,su13ki13,su1 gi1 ,OK,
1484_Hakka_1,"1,484",開車,Drive,Hakka_1,開車,hɔi13tsʰa13,hoi1 ca1 ,OK,
1484_Hakka_2,"1,484",開車,Drive,Hakka_2,揸車,tsa13tsʰa33,za1 ca33,有問題,ca33
1485_Hakka_1,"1,485",抬(頭),Raise (one’s head),Hakka_1,擔起,tam13>35hi31,dam1 hi3 ,OK,
1486_Hakka_1,"1,486",低(頭),Bow,Hakka_1,墜低頭,tsʰui53tai13tʰɛu53,cui4 dai1 teu4 ,有問題,teu3
1487_Hakka_1,"1,487",點(頭),Nod,Hakka_1,頷,ŋam31,ngam3 ,OK,
1488_Hakka_1,"1,488",搖(頭),Shake one’s head,Hakka_1,揈,vin53,vin4 ,OK,
1489_Hakka_1,"1,489",偏(頭),Slant (the head),Hakka_1,側,tsɛt31,zet5 ,OK,
1490_Hakka_1,"1,490",仰(頭),Raise up (head),Hakka_1,仰,ŋɔŋ13,ngong1 ,OK,
1491_Hakka_1,"1,491",回(頭),Turn backward,Hakka_1,扭轉,ȵiu53>55tsɔn31,ngiu4 zon3 ,OK,
1492_Hakka_1,"1,492",睜(眼),Open the eyes,Hakka_1,擘,mak31,mak5 ,OK,
1493_Hakka_1,"1,493",閉(眼),Close the eyes,Hakka_1,霎眯,sap31mi13,sap5 mi1 ,OK,
1494_Hakka_1,"1,494",瞪(眼),Glare,Hakka_1,瞪大眼,tsɛn53tʰai53>55ŋan31,zen4 tai4 ngan3 ,OK,
1495_Hakka_1,"1,495",眨(眼),Blink,Hakka_1,囁,ȵiap31,ngiap5 ,OK,
1496_Hakka_1,"1,496",瞥(一眼),Glance,Hakka_1,瞄,miau11,miau2 ,OK,
1497_Hakka_1,"1,497",(從門縫)看,peeking fromacrack,Hakka_1,䁓,tsɔŋ13,zong1 ,OK,
1498_Hakka_1,"1,498",看(書),Read,Hakka_1,看,kʰɔn53,kon4 ,OK,
1499_Hakka_1,"1,499",看守(東西),Keep an eye on something,Hakka_1,掌,tsɔŋ31,zong3 ,OK,
1500_Hakka_1,"1,500",聽,Listen,Hakka_1,聽,tʰaŋ53,tang4 ,OK,
1501_Hakka_1,"1,501",皺(眉頭),Frown,Hakka_1,皺,tsiu53,ziu4 ,OK,
1502_Hakka_1,"1,502",聞(用鼻嗅),Smell,Hakka_1,鼻,pʰi53,pi4 ,OK,
1503_Hakka_1,"1,503",嘗,Taste,Hakka_1,嘗,sɔŋ11,song2 ,OK,
1504_Hakka_1,"1,504",張(嘴),Open (the mouth),Hakka_1,擘,mak31,mak5 ,OK,
1505_Hakka_1,"1,505",噘(嘴),pout,Hakka_1,嘟,lu31,lu3 ,OK,
1506_Hakka_1,"1,506",抿(嘴),Close the mouth tightly,Hakka_1,眯,mi53,mi4 ,OK,
1507_Hakka_1,"1,507",親嘴,Kiss,Hakka_1,斟嘴,tsim13tsɔi53,zim1 zoi4 ,OK,
1508_Hakka_1,"1,508",嚼,Chew,Hakka_1,嚼,tsʰiau53,ciau4 ,OK,
1509_Hakka_1,"1,509",咬,Bite,Hakka_1,咬,ŋau13,ngau1 ,OK,
1510_Hakka_1,"1,510",吞,Swallow,Hakka_1,吞,tʰun13,tun1 ,OK,
1511_Hakka_1,"1,511",吃,Eat,Hakka_1,食,sit53,sit6 ,OK,
1512_Hakka_1,"1,512",喝,Drink,Hakka_1,食,sit53,sit6 ,OK,
1513_Hakka_1,"1,513",吸(奶),Suck,Hakka_1,啜,tsɔt53,zot6 ,OK,
1514_Hakka_1,"1,514",吸(氣),Take a breath (inhale),Hakka_1,吸,kʰip31,kip5 ,OK,
1515_Hakka_1,"1,515",舔(盤子),Lick,Hakka_1,舐,sɛ13,se1 ,OK,
1516_Hakka_1,"1,516",啃(骨頭),Gnaw,Hakka_1,咬,ŋau13,ngau1 ,OK,
1517_Hakka_1,"1,517",吐(痰),Spit,Hakka_1,吐,tʰu53,tu4 ,OK,
1518_Hakka_1,"1,518",含(在嘴裏),Hold in mouth,Hakka_1,含,ham11,ham2 ,OK,
1519_Hakka_1,"1,519",銜(在嘴上),Hold in teeth,Hakka_1,銜,ham11,ham2 ,OK,
1520_Hakka_1,"1,520",噴(飯),"Spray, spout",Hakka_1,噴,pʰun53,pun4 ,OK,
1521_Hakka_1,"1,521",吹(氣),Blow,Hakka_1,歕,pʰun11,pun2 ,OK,
1522_Hakka_1,"1,522",哭,Cry,Hakka_1,叫,kiau53,giau4 ,OK,
1523_Hakka_1,"1,523",笑,Smile,Hakka_1,笑,siau53,siau4 ,OK,
1524_Hakka_1,"1,524",拿,Hold,Hakka_1,拿,la13,la1 ,OK,
1525_Hakka_1,"1,525",擰(毛巾),Wring,Hakka_1,扭,ȵiu31,ngiu3 ,唔肯定,上/去聲 variant?
1526_Hakka_1,"1,526",擰(蓋子),Screw,Hakka_1,扭,ȵiu53,ngiu4 ,唔肯定,上/去聲 variant? (錄音聽落唔肯定 ȵ...ȵiu53 )
1527_Hakka_1,"1,527",拉(衣角),Pull (the garment horn),Hakka_1,拉,lai13,lai1 ,OK,
1528_Hakka_1,"1,528",拉(車),Pull (the car),Hakka_1,拉,lai13,lai1 ,OK,
1529_Hakka_1,"1,529",拉(繩子),Pull(the string),Hakka_1,牽,kʰiɛn13,kien1 ,OK,
1530_Hakka_1,"1,530",扽(兩端同時用力猛一拉),Yank (hold the two ends and pull tightly),Hakka_1,扯,tsʰa31,ca3 ,OK,
1531_Hakka_1,"1,531",舉(手),Put up (hands),Hakka_1,舉,ki31,gi3 ,OK,
1532_Hakka_1,"1,532",舉(物),Lift (objects),Hakka_1,擎,kʰia11,kia2 ,OK,
1533_Hakka_1,"1,533",拾取,Pick up,Hakka_1,撿,kiam31,giam3 ,OK,
1534_Hakka_1,"1,534",提(水),Carry (water),Hakka_1,抽,tsʰiu13,ciu1 ,OK,
1535_Hakka_1,"1,535",打撈,Salvage,Hakka_1,撈,lak31,lak5 ,OK,
1536_Hakka_1,"1,536",劃(火柴),Strike a match,Hakka_1,刻,kʰat53,kat6 ,OK,
1537_Hakka_1,"1,537",放(下),Put down,Hakka_1,放,fɔŋ53,fong4 ,OK,
1538_Hakka_1,"1,538",按(圖釘),Press (the thumbtack),Hakka_1,撳,kʰim53,kim4 ,OK,
1539_Hakka_1,"1,539",推,Push,Hakka_1,㩳,tʰui13,tui1 ,OK,
1540_Hakka_1,"1,540",(用虎口)掐,Pinch something with both hands,Hakka_1,夾,kʰiap53,kiap6 ,OK,
1541_Hakka_1,"1,541",(用指甲)掐,Pinch (with nail),Hakka_1,浸,kʰim53,kim4 ,OK,
1542_Hakka_1,"1,542",抱(樹),Hug (a tree),Hakka_1,攬,lam31,lam3 ,OK,
1543_Hakka_1,"1,543",抱(小孩),Carry (the child),Hakka_1,攬,lam31,lam3 ,OK,
1544_Hakka_1,"1,544",搊(起來)(兩手向上用力托),Lift something up with both hands,Hakka_1,掇,tɔt31,dot5 ,OK,
1545_Hakka_1,"1,545",爬(樹),Climb,Hakka_1,爬,pʰa11,pa2 ,OK,
1546_Hakka_1,"1,546",(在地上)爬,Crawl,Hakka_1,爬小孩,pʰa11,pa2 ,有問題,character =/= ROM
1546_Hakka_2,"1,546",(在地上)爬,Crawl,Hakka_2,蜒蛇蟲,jɛn11,yen2 ,有問題,character =/= ROM
1547_Hakka_1,"1,547",撕,Tear,Hakka_1,撕,su13,su1 ,OK,
1548_Hakka_1,"1,548",捏,Pinch (with fingers),Hakka_1,撚,ȵiɛn31,ngien3 ,OK,
1549_Hakka_1,"1,549",抓(一把米),Grab,Hakka_1,扡,ja31,ya3 ,OK,
1550_Hakka_1,"1,550",握(鋤頭),Hold,Hakka_1,捉,tsuk31,zuk5 ,OK,
1551_Hakka_1,"1,551",拔(雞毛),Pluck (the feathers),Hakka_1,撏,tsʰiam11,ciam2 ,OK,
1552_Hakka_1,"1,552",拔(胡須),Pluck (the beard),Hakka_1,掹,paŋ13,bang1 ,OK,
1553_Hakka_1,"1,553",拔(草),Pull (grass) out,Hakka_1,扯,tsʰa31,ca3 ,OK,
1554_Hakka_1,"1,554",夠(用手努力伸取),To reach,Hakka_1,探,tʰam13,tam1 ,OK,
1555_Hakka_1,"1,555",摘,Pick,Hakka_1,摘,tsak31,zak5 ,OK,
1556_Hakka_1,"1,556",折(斷),Snap (break something in two),Hakka_1,拗,au31,au3 ,OK,
1557_Hakka_1,"1,557",(把鐵絲)弄(直),Straighten,Hakka_1,拗,au31,au3 ,OK,
1558_Hakka_1,"1,558",掏(口袋),Draw out (from pocket),Hakka_1,扲,lɛm11,lem2 ,OK,
1559_Hakka_1,"1,559",剝(桔子),Peel an orange,Hakka_1,擘,mak31,mak5 ,OK,
1560_Hakka_1,"1,560",掰(開),To break apart with both hands,Hakka_1,擘,mak31,mak5 ,OK,
1561_Hakka_1,"1,561",搖(桌子),Shake (the table),Hakka_1,搖,jau11,yau2 ,OK,
1562_Hakka_1,"1,562",塞(塞子),Plug(v.),Hakka_1,卒,tsut31,zut5 ,OK,
1563_Hakka_1,"1,563",摸,Touch,Hakka_1,摸,mɔ13,mo1 ,OK,
1564_Hakka_1,"1,564",挑選,Pick out,Hakka_1,揀,kan31,gan3 ,OK,
1565_Hakka_1,"1,565",掖(進去),Squeeze,Hakka_1,攝,ȵiap31,ngiap5 ,OK,
1566_Hakka_1,"1,566",揉(傷處),Knead (the wound),Hakka_1,捽,tsut53,zut6 ,OK,
1567_Hakka_1,"1,567",揉(面),Knead (the dough),Hakka_1,捽,tsut53,zut6 ,OK,
1568_Hakka_1,"1,568",拍(桌子),Pat(on the table),Hakka_1,拍,pʰak31,pak5 ,OK,
1569_Hakka_1,"1,569",摔(東西),Throw (things because of anger),Hakka_1,橫,vaŋ53,vang4 ,OK,
1570_Hakka_1,"1,570",丟失了,Lose,Hakka_1,跌,tiɛt31,diet5 ,OK,
1571_Hakka_1,"1,571",丟棄,Abandon,Hakka_1,拂,fit31,fit5 ,OK,
1572_Hakka_1,"1,572",甩(乾衣服),Whirl and dry (the clothes),Hakka_1,揈,vin53,vin4 ,OK,
1573_Hakka_1,"1,573",擲(石頭),Throw (the stone to a target),Hakka_1,拂,fit31,fit5 ,OK,
1573_Hakka_2,"1,573",擲(石頭),Throw (the stone to a target),Hakka_2,掟,taŋ13,dang1 ,OK,
1574_Hakka_1,"1,574",張(開手),Open (the arms),Hakka_1,強,kʰiɔŋ13,kiong1 ,OK,
1575_Hakka_1,"1,575",撓(癢),Scrach,Hakka_1,扡,ja31,ya3 ,OK,
1576_Hakka_1,"1,576",摟(柴火),Carry with both arms,Hakka_1,攬,lam31,lam3 ,OK,
1577_Hakka_1,"1,577",(用手)托(住),Support something in one’s palm,Hakka_1,托,tʰɔk31,tok5 ,OK,
1578_Hakka_1,"1,578",端(碗),Carry (the bowl),Hakka_1,捧,puŋ31,bung3 ,OK,
1579_Hakka_1,"1,579",捂(住),Cover something with hands,Hakka_1,揞,ɛm13,em1 ,OK,
1580_Hakka_1,"1,580",藏(物),Hide,Hakka_1,屏,piaŋ53,biang4 ,OK,
1581_Hakka_1,"1,581",埋(起來),Bury (something) up,Hakka_1,壅,vuŋ13,vung1 ,OK,
1582_Hakka_1,"1,582",敲(門),Knock (the door),Hakka_1,拍,pʰɔk31,pok5 ,OK,
1583_Hakka_1,"1,583",扣(上門),Bolt (the door),Hakka_1,搭,tap31,dap5 ,OK,
1584_Hakka_1,"1,584",搧(耳光),Smack,Hakka_1,拌,pʰan13,pan1 ,OK,
1585_Hakka_1,"1,585",繫(鞋帶 皮帶),"Tieor fasten(the shoe string, belt)",Hakka_1,綁(鞋帶),pɔŋ31,bong3 ,OK,
1585_Hakka_2,"1,585",繫(鞋帶 皮帶),"Tieor fasten(the shoe string, belt)",Hakka_2,繫(皮帶),kai13,gai1 ,OK,
1586_Hakka_1,"1,586",擦(汗),Wipe the sweat,Hakka_1,捽,tsut53,zut6 ,OK,
1587_Hakka_1,"1,587",擦(去錯字),Erase (the wrong characters),Hakka_1,擦,tsʰat31,cat5 ,OK,
1588_Hakka_1,"1,588",戽(水),To bail out the water,Hakka_1,戽,fu53,fu4 ,OK,
1589_Hakka_1,"1,589",(用肩膀)頂,Lift something up with shoulder,Hakka_1,托,tʰɔk31,tok5 ,OK,
1590_Hakka_1,"1,590",(用石頭)砸,To smash with stone,Hakka_1,耷,tɛp53,dep6 ,OK,
1591_Hakka_1,"1,591",(用鞭子)抽,To Whip,Hakka_1,拂,fit53,fit6 ,OK,
1592_Hakka_1,"1,592",(用木杠)頂(門),Support the door withapole,Hakka_1,頂,tin31,din3 ,OK,
1593_Hakka_1,"1,593",裹(嚴實？),Wrap around tightly,Hakka_1,裹,kɔ31,go3 ,OK,
1594_Hakka_1,"1,594",(把碗)摞(起來放),Pile up,Hakka_1,層,tsʰɛn53,cen4 ,OK,
1595_Hakka_1,"1,595",套(被子),Cover the quilt,Hakka_1,筒,tʰuŋ11,tung2 ,OK,
1596_Hakka_1,"1,596",刮(豬毛),Scrape (the hair of pig or other animal),Hakka_1,刮,kat31,gat5 ,OK,
1597_Hakka_1,"1,597",砍(樹),Cut (the tree),Hakka_1,倒,tsam31,zam3 ,唔肯定,訓讀？
